1205256815.929502 63.22.65.94 35.139.183.193 GETVIDEO 7O61LzW5DPA&signature 254.212.22.156 
1205256816.247169 63.22.65.77 102.15.235.25 GETVIDEO tFLXo48vol8&signature 254.212.22.203 
1205256817.087781 63.22.65.94 102.15.231.234 GETVIDEO ldjnUYEeDu0&signature 63.22.67.63 
1205256818.014538 63.22.65.77 102.15.236.211 GETVIDEO ZqlfOXynuAk&origin 105.136.78.115 
1205256820.375414 63.22.65.94 205.181.187.243 GETVIDEO 3ncU84PtzjM&signature 254.212.16.19 
1205256820.689443 63.22.65.77 35.139.177.151 GETVIDEO F5EqOiye7zI&signature 254.212.19.47 
1205256822.558910 63.22.65.77 35.139.177.151 GETVIDEO 2PaeJ3G3F6Y&signature 254.212.23.205 
1205256823.439295 63.22.65.94 102.15.127.147 GETVIDEO HGNVuB6SAEg&signature 63.36.207.195 
1205256824.884295 63.22.65.77 35.139.177.151 GETVIDEO KG6w036k8u4&signature 254.212.22.222 
1205256824.987211 63.22.65.77 140.8.45.127 GETVIDEO 7oVvkNp4GdA&origin 105.136.78.115 
1205256826.805514 63.22.65.73 102.15.234.61 GETVIDEO E8aprCNnecU&start 105.136.78.115 
1205256827.110443 63.22.65.77 102.15.234.61 GETVIDEO PgoetvDknGA&origin 105.136.78.115 
1205256827.651745 63.22.65.94 102.15.235.25 GETVIDEO Oi7yzKLU4ug&origin 105.136.78.115 
1205256835.403237 63.22.65.94 102.15.144.82 GETVIDEO 42_ZE6cbJ4Q&origin 105.136.78.115 
1205256836.635649 63.22.65.73 205.181.186.122 GETVIDEO 45QacHi26f0&signature 254.212.19.9 
1205256836.665806 63.22.65.73 102.15.255.254 GETVIDEO 9mvcSTNpkEI&origin 105.136.78.115 
1205256840.280816 63.22.65.73 35.139.163.122 GETVIDEO NYZiOvfYYGk&signature 254.212.16.233 
1205256840.306680 63.22.65.94 102.15.237.58 GETVIDEO LPsL_HMEhaA&signature 63.36.207.184 
1205256841.912253 63.22.65.73 35.139.135.54 GETVIDEO AtyJbIOZjS8&origin 105.136.78.115 
1205256844.743109 63.22.65.77 35.139.164.238 GETVIDEO 2UPaRi0WY7c&start 105.136.78.115 
1205256846.841797 63.22.65.94 35.139.184.37 GETVIDEO j2VTSW7HrQ4&signature 254.212.25.245 
1205256847.821443 63.22.65.94 102.15.211.236 GETVIDEO wKsoXHYICqU&origin 105.136.78.115 
1205256847.846248 63.22.65.77 35.139.164.238 GETVIDEO 2UPaRi0WY7c&start 105.136.78.115 
1205256851.675304 63.22.65.77 140.8.25.166 GETVIDEO LgSHVf_DftU&signature 254.212.25.141 
1205256853.755905 63.22.65.73 205.181.186.122 GETVIDEO _CzQ6uXTT5M&signature 254.212.19.148 
1205256854.524122 63.22.65.77 205.181.173.92 GETVIDEO hyItiNl8c6c&signature 254.212.30.100 
1205256855.090837 63.22.65.73 35.139.176.183 GETVIDEO MvnqvCg-qvI&signature 254.212.25.160 
1205256855.684045 63.22.65.77 140.8.60.25 GETVIDEO CUxy7cWG6fc&signature 254.212.21.219 
1205256856.025121 63.22.65.77 35.139.164.238 GETVIDEO 2UPaRi0WY7c&origin 105.136.78.115 
1205256856.791024 63.22.65.94 102.15.238.252 GETVIDEO xYFK1R-wUwg&signature 254.212.17.94 
1205256859.312531 63.22.65.94 35.139.183.193 GETVIDEO r0F8rYqvmEw&origin 105.136.78.115 
1205256860.727022 63.22.65.77 140.8.13.97 GETVIDEO blDpm9bCy6A&signature 254.212.18.173 
1205256860.869193 63.22.65.77 102.15.236.131 GETVIDEO OIrSTd0djMk&signature 254.212.22.222 
1205256863.679319 63.22.65.77 102.15.236.131 GETVIDEO OIrSTd0djMk&signature 254.212.22.222 
1205256864.488724 63.22.65.77 102.15.127.161 GETVIDEO -9DEkFWt3ig&signature 254.212.30.228 
1205256865.834169 63.22.65.77 35.139.177.194 GETVIDEO 7sei-eEjy4g&origin 105.136.78.115 
1205256866.045564 63.22.65.94 102.15.229.52 GETVIDEO Vrd9p47MPHg&signature 254.212.20.76 
1205256866.309933 63.22.65.73 102.15.230.123 GETVIDEO U6wrwIzkA1c&origin 105.136.78.115 
1205256867.508120 63.22.65.77 35.139.31.8 GETVIDEO EMl3JFulO0A&signature 254.212.30.97 
1205256867.588373 63.22.65.73 205.181.167.158 GETVIDEO BkTOsOUbDko&signature 254.212.18.252 
1205256867.641418 63.22.65.77 102.15.236.131 GETVIDEO DGcH2lAJJRQ&origin 105.136.78.115 
1205256869.042968 63.22.65.73 102.15.234.61 GETVIDEO PgoetvDknGA&start 105.136.78.115 
1205256869.317726 63.22.65.77 102.15.234.61 GETVIDEO obtS5HP4Ii4&signature 254.212.25.198 
1205256870.203519 63.22.65.73 35.139.135.54 GETVIDEO AtyJbIOZjS8&start 105.136.78.115 
1205256872.072201 63.22.65.73 35.139.135.54 GETVIDEO AtyJbIOZjS8&start 105.136.78.115 
1205256874.113281 63.22.65.77 35.139.164.238 GETVIDEO hfsEqUex-A0&origin 105.136.78.115 
1205256875.064391 63.22.65.73 35.139.135.54 GETVIDEO AtyJbIOZjS8&start 105.136.78.115 
1205256875.065401 63.22.65.77 102.15.236.131 GETVIDEO N_aGC9ibFuE&signature 254.212.19.152 
1205256875.098681 63.22.65.77 205.181.165.154 GETVIDEO 5p0QtJMKt1s&origin 105.136.78.115 
1205256876.279686 63.22.65.73 102.15.41.125 GETVIDEO 8oP2YfwPSf0&origin 105.136.78.115 
1205256877.830325 63.22.65.73 102.15.255.254 GETVIDEO 6HvSVzZaPDk&origin 105.136.78.115 
1205256879.046066 63.22.65.94 35.139.184.95 GETVIDEO OCpMOzNzijI&signature 63.36.203.154 
1205256879.696394 63.22.65.73 102.15.227.158 GETVIDEO HiRjQWFX_Jo&signature 63.36.192.213 
1205256882.186351 63.22.65.73 102.15.228.248 GETVIDEO cYrlzEUuBIM&origin 105.136.78.115 
1205256883.547468 63.22.65.94 35.139.184.95 GETVIDEO yRm6cLeS9EQ&signature 254.212.19.43 
1205256883.799537 63.22.65.94 102.15.59.192 GETVIDEO jwm-vxGgFf4&signature 254.212.16.201 
1205256883.881610 63.22.65.94 102.15.8.184 GETVIDEO j3onzhHCWG8&signature 254.212.31.75 
1205256887.498808 63.22.65.94 35.139.184.37 GETVIDEO 1F8R5Rgj_LU&origin 105.136.78.115 
1205256887.809827 63.22.65.73 140.8.60.103 GETVIDEO k0fvQQtkqoA&origin 105.136.78.115 
1205256888.436617 63.22.65.94 102.15.229.72 GETVIDEO sUvW-Bybpto&signature 63.36.203.75 
1205256889.409038 63.22.65.94 102.15.127.147 GETVIDEO bXkpKEj7Fs4&signature 254.212.31.39 
1205256889.814991 63.22.65.77 102.15.235.239 GETVIDEO HHBDrJPBS7I&signature 63.36.203.67 
1205256891.433828 63.22.65.77 205.181.173.92 GETVIDEO LpgiWwKioms&signature 254.212.31.18 
1205256892.012758 63.22.65.94 102.15.238.252 GETVIDEO xYFK1R-wUwg&signature 254.212.17.94 
1205256893.301715 63.22.65.77 102.15.221.95 GETVIDEO ITZZ6-qCYIE&origin 105.136.78.115 
1205256895.859079 63.22.65.94 102.15.8.170 GETVIDEO OBHxXufqOEY&signature 254.212.25.36 
1205256900.190686 63.22.65.94 102.15.253.121 GETVIDEO B_S1dOnOztg&origin 105.136.78.115 
1205256900.928340 63.22.65.77 102.15.205.145 GETVIDEO K_HVrjKcvrU&signature 254.212.16.75 
1205256901.114496 63.22.65.73 102.15.255.254 GETVIDEO NiQBWptNb8U&origin 105.136.78.115 
1205256901.343168 63.22.65.77 35.139.31.8 GETVIDEO CahTG6s1-O0&origin 105.136.78.115 
1205256904.375277 63.22.65.94 35.139.41.164 GETVIDEO _-08e9KedtE&signature 254.212.25.241 
1205256905.586233 63.22.65.73 102.15.59.169 GETVIDEO kWi0XtVhwnk&signature 254.212.19.101 
1205256906.675072 63.22.65.77 35.139.176.183 GETVIDEO zhAg4BvAcL8&signature 254.212.19.122 
1205256906.855826 63.22.65.94 102.15.254.155 GETVIDEO eMFKf1s6USM&signature 254.212.22.221 
1205256908.091070 63.22.65.94 35.139.184.37 GETVIDEO bMFj0sWpIAI&origin 105.136.78.115 
1205256908.924443 63.22.65.94 102.15.237.233 GETVIDEO 5y7WTFkW15A&signature 254.212.30.207 
1205256910.106078 63.22.65.77 102.15.224.19 GETVIDEO by3FVKdaQyE&origin 105.136.78.115 
1205256911.569195 63.22.65.94 102.15.127.147 GETVIDEO AY36X31d1fE&signature 254.212.20.178 
1205256914.502008 63.22.65.73 102.15.230.123 GETVIDEO 497A-9SQdGw&signature 254.212.30.86 
1205256915.640996 63.22.65.73 205.181.206.101 GETVIDEO IqBi62xq22c&signature 63.36.203.110 
1205256918.271012 63.22.65.77 205.181.173.92 GETVIDEO nJAY4hvnJbY&signature 254.212.31.50 
1205256920.603095 63.22.65.73 205.181.162.90 GETVIDEO tFxk7glmMbo&origin 105.136.78.115 
1205256920.614418 63.22.65.94 102.15.127.147 GETVIDEO AY36X31d1fE&start 254.212.20.178 
1205256920.814474 63.22.65.94 35.139.31.8 GETVIDEO 7_XS3Xra0Xs&signature 254.212.21.64 
1205256920.918755 63.22.65.73 102.15.41.125 GETVIDEO FPe3nm7GSr0&origin 105.136.78.115 
1205256921.601842 63.22.65.73 205.181.175.15 GETVIDEO bKlL_vo-t3M&origin 105.136.78.115 
1205256921.679283 63.22.65.73 102.15.41.125 GETVIDEO hWZjJ6eFoF0&origin 105.136.78.115 
1205256922.637915 63.22.65.73 102.15.230.123 GETVIDEO wcuZTXI6DeA&signature 63.36.207.252 
1205256923.058461 63.22.65.73 102.15.234.61 GETVIDEO obtS5HP4Ii4&start 254.212.25.198 
1205256923.292966 63.22.65.77 102.15.234.61 GETVIDEO GJO3SlyNU70&signature 254.212.25.169 
1205256923.772436 63.22.65.77 140.8.29.246 GETVIDEO w0ffwDYo00Q&origin 105.136.78.115 
1205256923.781497 63.22.65.73 102.15.232.213 GETVIDEO FBpRomf2RnM&signature 254.212.16.150 
1205256923.985263 63.22.65.94 140.8.44.166 GETVIDEO ASXzq1O9rrc&origin 105.136.78.115 
1205256925.910079 63.22.65.94 102.15.127.147 GETVIDEO Je3C8akhRJo&signature 254.212.16.15 
1205256926.594158 63.22.65.73 102.15.227.158 GETVIDEO CmXbpPTk1sg&signature 63.36.192.216 
1205256926.893135 63.22.65.73 205.181.207.93 GETVIDEO CAGWF6M0f18&signature 63.22.67.85 
1205256927.372916 63.22.65.73 35.139.135.54 GETVIDEO AtyJbIOZjS8&origin 105.136.78.115 
1205256928.076764 63.22.65.73 205.181.182.10 GETVIDEO y-AXTx4PcKI&origin 105.136.78.115 
1205256928.753868 63.22.65.94 102.15.110.59 GETVIDEO SVYanQ5r6rw&signature 254.212.16.169 
1205256932.609995 63.22.65.77 205.181.254.8 GETVIDEO DNffI31PoWw&origin 105.136.78.115 
1205256933.642526 63.22.65.77 102.15.148.191 GETVIDEO SF1OnJl_458&signature 254.212.16.13 
1205256935.713085 63.22.65.73 102.15.227.158 GETVIDEO KvmVri8bQLI&signature 254.212.17.15 
1205256936.202608 63.22.65.94 102.15.127.147 GETVIDEO usX1Jxyjdqk&signature 254.212.30.79 
1205256937.805886 63.22.65.73 102.15.234.61 GETVIDEO GJO3SlyNU70&start 254.212.25.169 
1205256938.001347 63.22.65.77 102.15.234.61 GETVIDEO iWUVKFx6RDs&signature 254.212.23.255 
1205256940.214245 63.22.65.73 102.15.225.79 GETVIDEO em73EUVBLrc&signature 254.212.23.251 
1205256944.184253 63.22.65.73 205.181.182.10 GETVIDEO 3HURJNd0J4U&origin 105.136.78.115 
1205256945.545099 63.22.65.94 102.15.228.109 GETVIDEO ATub40Npxik&origin 105.136.78.115 
1205256946.396269 63.22.65.73 205.181.207.93 GETVIDEO Ni73OEVHK_k&signature 254.212.19.127 
1205256947.766682 63.22.65.77 140.8.20.167 GETVIDEO T0RpShS5FeQ&origin 105.136.78.115 
1205256950.664665 63.22.65.73 35.139.160.144 GETVIDEO YTBBWrDDJeM&signature 63.36.203.27 
1205256950.848998 63.22.65.77 205.181.173.92 GETVIDEO OozvNzsJQ9Q&origin 105.136.78.115 
1205256956.997913 63.22.65.94 140.8.20.39 GETVIDEO 6eC_IbEhYAI&signature 254.212.20.184 
1205256957.479422 63.22.65.94 35.139.184.95 GETVIDEO CJwg-7CMSLQ&signature 254.212.19.69 
1205256958.736880 63.22.65.94 102.15.127.147 GETVIDEO BDSCuPQjVjY&signature 254.212.22.204 
1205256959.623278 63.22.65.94 205.181.10.42 GETVIDEO a15KgyXBX24&origin 105.136.78.115 
1205256961.221327 63.22.65.73 102.15.227.158 GETVIDEO KvmVri8bQLI&signature 254.212.17.15 
1205256962.210417 63.22.65.77 35.139.176.183 GETVIDEO fyG9OvR1hU0&signature 63.22.67.44 
1205256965.808096 63.22.65.73 205.181.175.15 GETVIDEO -gTkUcXGF_Q&origin 105.136.78.115 
1205256966.463631 63.22.65.73 102.15.227.158 GETVIDEO KvmVri8bQLI&signature 254.212.17.15 
1205256967.646649 63.22.65.73 102.15.41.125 GETVIDEO UWP2augHWYg&signature 254.212.17.45 
1205256969.208703 63.22.65.94 102.15.254.155 GETVIDEO 89s2oXeNMqw&signature 254.212.22.202 
1205256969.395623 63.22.65.94 102.15.127.147 GETVIDEO BDSCuPQjVjY&start 254.212.22.204 
1205256969.576565 63.22.65.94 102.15.228.42 GETVIDEO GeknTzuHxnw&origin 105.136.78.115 
1205256971.882041 63.22.65.73 205.181.206.38 GETVIDEO dkYZ6rbPU2M&origin 105.136.78.115 
1205256972.451459 63.22.65.73 102.15.227.158 GETVIDEO CmXbpPTk1sg&signature 63.36.192.216 
1205256975.995095 63.22.65.94 102.15.111.40 GETVIDEO 2-175kgZ9_k&signature 254.212.21.132 
1205256976.829059 63.22.65.77 102.15.35.144 GETVIDEO MybJAZppwvs&signature 254.212.16.147 
1205256978.326155 63.22.65.94 102.15.127.147 GETVIDEO usX1Jxyjdqk&signature 254.212.30.79 
1205256980.057602 63.22.65.94 102.15.8.184 GETVIDEO RWmbwJ_iyzc&signature 254.212.22.198 
1205256983.777175 63.22.65.73 102.15.230.123 GETVIDEO MKpKZuxYTCs&signature 254.212.16.71 
1205256986.017966 63.22.65.77 102.15.227.158 GETVIDEO 4CRa0ljeFb8&signature 254.212.30.193 
1205256987.650771 63.22.65.94 102.15.127.147 GETVIDEO 9W_FzZ0II58&signature 254.212.17.44 
1205256989.399378 63.22.65.94 102.15.127.147 GETVIDEO 9W_FzZ0II58&start 254.212.17.44 
1205256989.509124 63.22.65.73 102.15.111.35 GETVIDEO arVom8qYl5s&signature 254.212.22.240 
1205256990.544108 63.22.65.77 35.139.164.238 GETVIDEO CahTG6s1-O0&origin 105.136.78.115 
1205256990.982723 63.22.65.94 102.15.127.147 GETVIDEO 9W_FzZ0II58&start 254.212.17.44 
1205256992.718472 63.22.65.77 102.15.32.59 GETVIDEO tcjOC_TljC8&signature 254.212.20.111 
1205256993.269446 63.22.65.77 35.139.106.14 GETVIDEO qI8I6qcxWyU&origin 105.136.78.115 
1205256994.488297 63.22.65.94 102.15.127.147 GETVIDEO 9W_FzZ0II58&start 254.212.17.44 
1205256995.876030 63.22.65.94 102.15.228.40 GETVIDEO eOoSsPWgEAw&origin 105.136.78.115 
1205256996.608628 63.22.65.77 102.15.227.158 GETVIDEO k-Tn4SjWNeA&signature 254.212.16.20 
1205256997.121129 63.22.65.77 102.15.235.94 GETVIDEO mfIFShQdmqM&signature 254.212.22.130 
1205256997.922536 63.22.65.73 35.139.173.100 GETVIDEO yWZOZv0ZLWE&signature 254.212.22.109 
1205257001.290711 63.22.65.94 102.15.144.82 GETVIDEO gi88hT53vB0&origin 105.136.78.115 
1205257003.345612 63.22.65.94 102.15.144.82 GETVIDEO -J-nUhF8hJw&origin 105.136.78.115 
1205257004.851415 63.22.65.73 35.139.173.100 GETVIDEO yWZOZv0ZLWE&start 254.212.22.109 
1205257005.856773 63.22.65.73 35.139.173.100 GETVIDEO yWZOZv0ZLWE&start 254.212.22.109 
1205257007.015863 63.22.65.77 205.181.173.92 GETVIDEO ImwMgWm0QOo&signature 254.212.30.230 
1205257009.998295 63.22.65.94 205.181.206.134 GETVIDEO -hXKRilPNpc&origin 105.136.78.115 
1205257011.158301 63.22.65.94 102.15.127.147 GETVIDEO zZ4oY0BfE3c&origin 105.136.78.115 
1205257012.457019 63.22.65.73 35.139.173.100 GETVIDEO 2P11kBiA7FA&signature 63.36.203.217 
1205257013.413408 63.22.65.77 102.15.35.31 GETVIDEO cVgmJ8rDdZw&signature 254.212.30.203 
1205257015.394141 63.22.65.94 102.15.111.40 GETVIDEO Iopxlh16pC0&signature 254.212.30.237 
1205257016.436569 63.22.65.73 102.15.255.254 GETVIDEO eHM0vD2UFHA&signature 254.212.25.34 
1205257017.966437 63.22.65.77 35.139.179.237 GETVIDEO AC0sR5_NTFo&origin 105.136.78.115 
1205257018.233408 63.22.65.77 140.8.44.135 GETVIDEO 4zQQ3bQ5LlM&signature 63.36.206.24 
1205257020.606901 63.22.65.94 102.15.223.197 GETVIDEO 3MbQzZR4xPE&signature 254.212.30.237 
1205257023.378414 63.22.65.94 205.181.173.131 GETVIDEO ML9PWVm0wEQ&signature 254.212.22.10 
1205257027.427272 63.22.65.77 102.15.235.94 GETVIDEO bSuvOVH0aSQ&signature 254.212.21.232 
1205257028.475058 63.22.65.77 102.15.32.59 GETVIDEO mfI8r2oDuZE&signature 254.212.17.44 
1205257031.881464 63.22.65.73 35.139.176.183 GETVIDEO 6s8Hyia-YHU&signature 254.212.31.62 
1205257033.758743 63.22.65.73 205.181.206.101 GETVIDEO _W710y7jMIw&signature 254.212.22.102 
1205257037.457856 63.22.65.77 102.15.32.59 GETVIDEO tcjOC_TljC8&signature 254.212.20.111 
1205257038.262445 63.22.65.94 102.15.111.40 GETVIDEO JA4FZbR1ebM&signature 254.212.21.167 
1205257039.473973 63.22.65.73 102.15.59.169 GETVIDEO NSyCGZjAewU&signature 254.212.18.202 
1205257039.601501 63.22.65.94 35.139.177.151 GETVIDEO jHshlkCsAj4&signature 254.212.19.2 
1205257047.142950 63.22.65.73 102.15.255.254 GETVIDEO UGEVpx4uNTA&signature 254.212.16.51 
1205257047.598753 63.22.65.77 205.181.131.71 GETVIDEO 7v9WcwTbErw&signature 63.36.203.97 
1205257048.105156 63.22.65.94 102.15.127.147 GETVIDEO Eyq6me8fdHM&signature 254.212.20.188 
1205257048.244528 63.22.65.73 102.15.59.169 GETVIDEO 3uyaBC3X63M&signature 254.212.25.230 
1205257051.883672 63.22.65.77 102.15.193.152 GETVIDEO C0lC4Y4PNGo&signature 254.212.19.180 
1205257052.804799 63.22.65.73 140.8.59.145 GETVIDEO Imgc3PpxwAw&signature 254.212.16.0 
1205257053.745800 63.22.65.73 102.15.10.232 GETVIDEO GOxxYZX9yuk&signature 63.22.67.56 
1205257059.136072 63.22.65.77 102.15.221.95 GETVIDEO ITZZ6-qCYIE&origin 105.136.78.115 
1205257060.925734 63.22.65.94 102.15.111.40 GETVIDEO lkPrKM8VVhI&signature 254.212.30.205 
1205257063.086056 63.22.65.94 102.15.127.147 GETVIDEO rWTdEFPmYQ4&signature 254.212.17.108 
1205257064.994122 63.22.65.77 140.8.13.97 GETVIDEO 7XciWEZIl-E&signature 254.212.19.191 
1205257067.771865 63.22.65.94 102.15.127.147 GETVIDEO rWTdEFPmYQ4&start 254.212.17.108 
1205257068.471091 63.22.65.94 102.15.236.157 GETVIDEO TNEe_qQUQxo&signature 254.212.22.61 
1205257069.816319 63.22.65.77 35.139.177.194 GETVIDEO knQuxZj9rTA&signature 254.212.19.114 
1205257069.905331 63.22.65.77 35.139.176.183 GETVIDEO iRc6Tfj8L8w&origin 105.136.78.115 
1205257069.936742 63.22.65.94 102.15.127.147 GETVIDEO rWTdEFPmYQ4&start 254.212.17.108 
1205257070.590493 63.22.65.77 102.15.235.94 GETVIDEO S_bdhQeSBj0&signature 254.212.29.212 
1205257071.486933 63.22.65.94 102.15.127.147 GETVIDEO rWTdEFPmYQ4&start 254.212.17.108 
1205257073.234661 63.22.65.77 102.15.35.24 GETVIDEO xbgTyNalv4s&signature 63.22.67.69 
1205257073.852959 63.22.65.94 102.15.8.184 GETVIDEO nKY4deqOGpI&signature 254.212.21.129 
1205257080.132361 63.22.65.94 102.15.178.203 GETVIDEO b9ifQvQCO7Y&origin 105.136.78.115 
1205257080.227309 63.22.65.94 102.15.127.147 GETVIDEO 8wPGQnyUIUY&signature 254.212.20.182 
1205257080.406562 63.22.65.77 140.8.25.166 GETVIDEO N6WhI9JNVrs&signature 254.212.22.39 
1205257080.755305 63.22.65.77 102.15.35.144 GETVIDEO ZtGn6LevMlo&signature 254.212.17.127 
1205257082.743581 63.22.65.77 102.15.127.217 GETVIDEO VTsPDboepxk&signature 254.212.23.216 
1205257084.008606 63.22.65.77 102.15.236.211 GETVIDEO su_zrW9WBVk&origin 105.136.78.115 
1205257089.078999 63.22.65.73 205.181.165.154 GETVIDEO vSnBhvaXURA&origin 105.136.78.115 
1205257092.146974 63.22.65.73 102.15.43.249 GETVIDEO DiykMJWOLlY&origin 105.136.78.115 
1205257094.197450 63.22.65.77 35.139.31.8 GETVIDEO 8Zg0bCUnEu0&signature 254.212.16.215 
1205257094.781769 63.22.65.73 102.15.255.254 GETVIDEO 1HmDo9aK3jc&origin 105.136.78.115 
1205257095.059090 63.22.65.94 102.15.59.192 GETVIDEO 0aRhqVWUPPs&origin 105.136.78.115 
1205257095.065314 63.22.65.77 35.139.176.183 GETVIDEO qXfwd4_ydLM&origin 105.136.78.115 
1205257095.354223 63.22.65.94 102.15.127.147 GETVIDEO sTcquB4X2DA&signature 254.212.30.75 
1205257096.650680 63.22.65.73 102.15.229.52 GETVIDEO wfsEYl0_O10&signature 254.212.30.103 
1205257096.809343 63.22.65.77 102.15.234.61 GETVIDEO iWUVKFx6RDs&start 254.212.23.255 
1205257097.050238 63.22.65.73 102.15.234.61 GETVIDEO D0jkiAOYJNs&signature 254.212.22.98 
1205257098.557706 63.22.65.94 102.15.8.170 GETVIDEO JTGEvd3uEaQ&signature 254.212.25.4 
1205257103.545504 63.22.65.94 205.181.186.141 GETVIDEO mDafrVGjzDM&origin 105.136.78.115 
1205257104.851411 63.22.65.77 102.15.235.94 GETVIDEO zgAPFKDL6Sg&origin 105.136.78.115 
1205257106.522769 63.22.65.77 102.15.156.77 GETVIDEO yGXH-MwUt5E&signature 254.212.22.69 
1205257106.835462 63.22.65.94 102.15.228.42 GETVIDEO UWQoK506xkQ&origin 105.136.78.115 
1205257108.311259 63.22.65.94 102.15.127.147 GETVIDEO jIqTkkZoSAI&signature 254.212.17.118 
1205257111.296005 63.22.65.73 140.8.59.145 GETVIDEO ZsrPKtx0qyg&origin 105.136.78.115 
1205257112.794740 63.22.65.73 102.15.229.52 GETVIDEO mL2UsAbI1hg&origin 105.136.78.115 
1205257113.814486 63.22.65.73 102.15.234.61 GETVIDEO D0jkiAOYJNs&start 254.212.22.98 
1205257114.107392 63.22.65.77 102.15.234.61 GETVIDEO gqFWv9iCbI4&origin 105.136.78.115 
1205257115.179945 63.22.65.73 35.139.178.61 GETVIDEO FnRkT6aCv4c&signature 254.212.21.79 
1205257117.485894 63.22.65.94 102.15.8.184 GETVIDEO qPozDOwkJ68&signature 254.212.30.201 
1205257119.625622 63.22.65.73 102.15.234.61 GETVIDEO gqFWv9iCbI4&start 105.136.78.115 
1205257120.484580 63.22.65.94 205.181.206.38 GETVIDEO NeM2Xw7ZP5Y&signature 63.36.207.77 
1205257121.333472 63.22.65.94 35.139.177.151 GETVIDEO Mcxbl_ntuOY&signature 254.212.22.38 
1205257123.372576 63.22.65.94 102.15.236.157 GETVIDEO CywPhnDJdm4&signature 254.212.22.4 
1205257123.494848 63.22.65.73 102.15.199.199 GETVIDEO Zu3IqpnjfUs&origin 105.136.78.115 
1205257124.734783 63.22.65.94 102.15.61.158 GETVIDEO QKCVS57j284&origin 105.136.78.115 
1205257128.293122 63.22.65.73 205.181.167.158 GETVIDEO 14oEKGIY7Wg&origin 105.136.78.115 
1205257128.632430 63.22.65.94 205.181.187.243 GETVIDEO 8yqMFtTTNig&signature 254.212.25.43 
1205257130.477568 63.22.65.73 102.15.255.254 GETVIDEO _RfVIkMsraE&origin 105.136.78.115 
1205257132.086241 63.22.65.94 102.15.127.147 GETVIDEO 8wPGQnyUIUY&signature 254.212.20.182 
1205257134.933532 63.22.65.73 102.15.133.104 GETVIDEO lKg4g9zMeHI&origin 105.136.78.115 
1205257135.097933 63.22.65.73 102.15.229.52 GETVIDEO emM_juVdzds&origin 105.136.78.115 
1205257136.405823 63.22.65.77 102.15.133.28 GETVIDEO sBJ346i0X0M&signature 254.212.19.181 
1205257137.635847 63.22.65.73 102.15.213.124 GETVIDEO ThmaO6hKLXM&signature 254.212.20.163 
1205257138.142870 63.22.65.94 102.15.127.147 GETVIDEO rWTdEFPmYQ4&signature 254.212.17.108 
1205257141.266767 63.22.65.94 35.139.177.151 GETVIDEO QR2QFHsBWnU&signature 254.212.21.116 
1205257141.298183 63.22.65.94 102.15.237.233 GETVIDEO 0i-VlsgKrYE&signature 254.212.17.63 
1205257141.684138 63.22.65.94 102.15.127.147 GETVIDEO zZ4oY0BfE3c&origin 105.136.78.115 
1205257144.605724 63.22.65.77 140.8.59.145 GETVIDEO 3U910CBXLRs&signature 254.212.25.23 
1205257145.570696 63.22.65.73 35.139.128.192 GETVIDEO rB8bJ2KbbXw&signature 254.212.16.194 
1205257147.597147 63.22.65.94 35.139.31.8 GETVIDEO GCrpfGv66-U&signature 254.212.29.123 
1205257148.852502 63.22.65.94 102.15.127.147 GETVIDEO PalScflcs-s&signature 254.212.25.30 
1205257149.522280 63.22.65.77 102.15.148.191 GETVIDEO rEMUn4KEVe8&origin 105.136.78.115 
1205257149.646432 63.22.65.77 102.15.236.83 GETVIDEO QtJdCiKkbjo&origin 105.136.78.115 
1205257151.478393 63.22.65.94 102.15.111.40 GETVIDEO yEBHfaTahHU&origin 105.136.78.115 
1205257151.682760 63.22.65.73 102.15.179.98 GETVIDEO mb0uSo_MBC0&signature 254.212.18.214 
1205257152.230288 63.22.65.94 102.15.224.70 GETVIDEO GTy2PxfpDvQ&signature 254.212.31.55 
1205257152.673845 63.22.65.94 102.15.237.233 GETVIDEO dKltOpt4iac&signature 63.22.67.54 
1205257153.893182 63.22.65.94 140.8.44.166 GETVIDEO 9x_FZ08tKBI&origin 105.136.78.115 
1205257154.532284 63.22.65.77 102.15.234.61 GETVIDEO gqFWv9iCbI4&start 105.136.78.115 
1205257154.833422 63.22.65.77 102.15.234.61 GETVIDEO 9J8E6FjG4aQ&signature 254.212.29.121 
1205257155.836209 63.22.65.73 102.15.141.151 GETVIDEO duncatTa0CU&origin 105.136.78.115 
1205257156.881505 63.22.65.94 102.15.196.182 GETVIDEO mlYkIJVguCU&origin 105.136.78.115 
1205257157.273351 63.22.65.94 102.15.170.33 GETVIDEO Gmy0ZqStGXc&signature 254.212.22.199 
1205257158.888241 63.22.65.77 102.15.110.254 GETVIDEO f3cUzsFRTjA&signature 254.212.25.134 
1205257159.411790 63.22.65.73 102.15.27.110 GETVIDEO ITZZ6-qCYIE&origin 105.136.78.115 
1205257160.824936 63.22.65.94 140.8.20.167 GETVIDEO cIsQVz6KWJ0&origin 105.136.78.115 
1205257161.834021 63.22.65.94 140.8.20.167 GETVIDEO cIsQVz6KWJ0&origin 105.136.78.115 
1205257162.507478 63.22.65.73 102.15.196.182 GETVIDEO 9xtYEX9KDwY&origin 105.136.78.115 
1205257163.314248 63.22.65.73 102.15.255.254 GETVIDEO 1HmDo9aK3jc&origin 105.136.78.115 
